video_id,video_url,title,description,published_at,duration_seconds,is_short,recording_lat,recording_lng,recording_location_description,view_count,like_count,comment_count,thumbnail_url
VrgvK5TlkJU,https://www.youtube.com/watch?v=VrgvK5TlkJU,"Beautiful Bali, Indonesia","📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

I made this video when I was exploring around Bali for a week!  Bali is one of the most beautiful places I've ever been.   You HAVE to visit Bali if you are traveling around SouthEast Asia!  

In this video, you'll see the culture of Bali, from nature to temples, volcanoes, beaches, people and more.   

For more on Bali, visit my blog post: http://thehungrypartier.com/bali

Enjoy Bali!",2014-08-21T00:55:14Z,125,False,,,,15243,411,51,https://i.ytimg.com/vi/VrgvK5TlkJU/maxresdefault.jpg
cArH0d7JqVY,https://www.youtube.com/watch?v=cArH0d7JqVY,Trekking Around Taipei,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Check out some amazing footage around Taipei that I took on my recent vacation.  Taipei is such a cool place, filled with culture, friendly people, amazing food and fun nightlife!

The Taipei 101 is a must visit, as well as the famous night markets around town.  

For more about Taipei, visit my blog http://www.thehungrypartier.com",2014-08-20T06:11:46Z,158,False,,,,13748,317,22,https://i.ytimg.com/vi/cArH0d7JqVY/maxresdefault.jpg
ZyBcJ83BTBk,https://www.youtube.com/watch?v=ZyBcJ83BTBk,Koreans Dance to EDM in Seoul (*Hilarious*),"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Ever Wonder how Korean people dance to Electronic Music? 

For the last 12 months, and I've been filmed dozens of Koreans dancing in various clubs around Seoul. 

Koreans have these hilarious and amazing dance moves, where they bob their heads like a chicken, move their shoulders up and down and do crazy things with their hands. Check out this video and you'll see what I mean!

For a complete guide to the nightlife in Seoul, check out my blog post: 
http://thehungrypartier.com/ultimate-...

Seoul is a crazy party city, with dozens of incredible Vegas-style EDM clubs located in the posh district of Gangnam. The energy levels are insane, especially when Koreans are dancing until 7AM! You gotta come here to Korea and see what I mean!",2014-07-29T02:14:34Z,111,False,,,,39586,496,25,https://i.ytimg.com/vi/ZyBcJ83BTBk/maxresdefault.jpg
TC963rUHl5c,https://www.youtube.com/watch?v=TC963rUHl5c,"MUD FEST 2014- Boryeong, South Korea","📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Check out my blog for more parties around the world:
http://thehungrypartier.com

Mud Festival is an annual festival where millions of people come out to a beach town and party in the mud!!  It takes place over 10 days in July.  Every year, mud festival ranks as one of the best festivals in all of Asia.  There is a huge mix of foreigners with Koreans, which gives it a great atmosphere.  

Why should you go to Mud Fest? because you can find everything from food, concerts, souvenirs, booze, beach, sexy people, mud and more!",2014-07-22T00:19:07Z,137,False,,,,8081,151,13,https://i.ytimg.com/vi/TC963rUHl5c/maxresdefault.jpg
VbJvz1d9468,https://www.youtube.com/watch?v=VbJvz1d9468,Just Another Day in Seoul,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Wanna see what 3 Americans look like wandering the streets of Seoul?  Then check out this video of my two friends and on a random summer weekend.  Do we stand out?

Learn all about Seoul here!
http://thehungrypartier.com/seoul-2/",2014-07-09T01:54:19Z,121,False,,,,7045,169,14,https://i.ytimg.com/vi/VbJvz1d9468/maxresdefault.jpg
PO6V1ykc1y8,https://www.youtube.com/watch?v=PO6V1ykc1y8,Seoul in 360°,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Find out 10 Amazing Things to do in Seoul here!
http://thehungrypartier.com/10-things-to-do-in-seoul/

This video is a compilation of different viewpoints from Seoul, Korea ..in 360 degrees!

I've been living in Seoul for 10 months as of right now, and it is an incredible experience.  Life gets better and better everyday!

If you've never been to Seoul, I highly recommend adding it to your list!  There is no doubt that Seoul is one of the most lively cities in the world :) 

Check out my travel blog for more!",2014-06-16T04:42:24Z,93,False,,,,9264,192,14,https://i.ytimg.com/vi/PO6V1ykc1y8/sddefault.jpg
Es-f2F6Rj4A,https://www.youtube.com/watch?v=Es-f2F6Rj4A,Hong Kong in 60 Seconds,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

For more, visit my travel blog!
http://www.thehungrypartier.com

This is a compilation video that I took during my trip to Hong Kong in May 2014.  Everything from food, to nightlife, to the spectacualar skyline, check out all that Hong Kong has to offer in 60 seconds!

If you like this video of Hong Kong, then please check out my travel blog for more tips and advice :) 

http://www.thehungrypartier.com

Cheers!",2014-05-08T22:59:47Z,71,False,,,,12617,310,22,https://i.ytimg.com/vi/Es-f2F6Rj4A/maxresdefault.jpg
8TSYK7fMQ18,https://www.youtube.com/watch?v=8TSYK7fMQ18,Eating a Live Octopus (IN ONE BITE)  in Seoul!,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Check out my travel blog for more: http://thehungrypartier.com/

I ate a live octopus in Seoul, Korea.  I ate the entire thing it in one single bite at the Noryangjin Fish Market.  It was a crazy, awesome, and SLIMY experience!

I probably will never do this again, because it was not good.  Apparently you are suppose to dip it in oil so it doesn't suffocate you and kill you (this happens several times a year).  But I didn't know!  

Eating a live octopus in seoul is actually a common thing, and I am happy that I tried it.  Next time, I will dip the octopus in sauce!",2014-04-21T13:41:30Z,148,False,,,,211578,952,143,https://i.ytimg.com/vi/8TSYK7fMQ18/maxresdefault.jpg
Mjaua0uUN1g,https://www.youtube.com/watch?v=Mjaua0uUN1g,"35 countries, 1 video","📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

From all my travels in the last 2 years, check out my travel blog for more! http://thehungrypartier.com/",2014-03-30T23:48:44Z,108,False,,,,11855,294,28,https://i.ytimg.com/vi/Mjaua0uUN1g/maxresdefault.jpg
XTOgXffAFUk,https://www.youtube.com/watch?v=XTOgXffAFUk,This is How Koreans Dance,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

http://thehungrypartier.com/

This is a hilarious compilation video that I have taken over the last 6 months since I moved to Seoul.  Koreans have the FUNNNIEST Dance moves in the world! Seriously, you've gotta see this!


Korean dance moves are just groovy.  They get in this rhythm where they move their shoulders up and down and bob their head like a chicken.  

And everyone is obsessed with EDM (Electronic Dance Music) here, so all of the videos are in the clubs dancing to EDM.  It's so funny. 

What do you think about how Koreans dance? Do you like their dance moves?",2014-03-16T11:42:07Z,77,False,,,,114769,416,47,https://i.ytimg.com/vi/XTOgXffAFUk/maxresdefault.jpg
zqYXJdWY0Ts,https://www.youtube.com/watch?v=zqYXJdWY0Ts,"This is South East Asia:  Culture, Food, and Places","📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Check out my travel blog for more! http://www.thehungrypartier.com 

A video compilation of my 2-month backpacking trip around Southeast Asia (January to March of 2014).  In total, I went to 9 countries and had the best time of my life.  This video includes the culture, cuisines, famous landmarks, and more in chronological order.

South East Asia is truly a unique place, and it is home to some of the friendliest people that I have ever met.  I can't wait to get back to South East Asia!  

Hope you enjoy!",2014-03-03T08:45:10Z,288,False,,,,28163,300,34,https://i.ytimg.com/vi/zqYXJdWY0Ts/maxresdefault.jpg
Rir-gYvbMlw,https://www.youtube.com/watch?v=Rir-gYvbMlw,What it's Like to Hitchhike in Bosnia,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Some friendly old man picked us up and drove us from the Croatia/Bosnia border to Sarajevo... We went because we had to find my friends missing passport.  What an experience!",2014-03-03T06:22:11Z,67,False,,,,48364,916,274,https://i.ytimg.com/vi/Rir-gYvbMlw/maxresdefault.jpg
P_JwZzgt0LM,https://www.youtube.com/watch?v=P_JwZzgt0LM,LIVING IN KOREA: 3 second clip of every day,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

http://www.thehungrypartier.com
This is a sneak peak of my life since I moved to Korea 3.5 months ago.. I'm just giving you a taste of what my life is like teaching English, eating amazing Korean food, and partying every weekend! Stay tuned because I am going to keep this going for the next year!",2013-12-16T22:21:49Z,395,False,,,,8423,304,22,https://i.ytimg.com/vi/P_JwZzgt0LM/sddefault.jpg
q-1Z5qqD9dw,https://www.youtube.com/watch?v=q-1Z5qqD9dw,Learn KOREAN: Top 10 Verbs,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Hey guys!  This video goes over the top 10 most common Korean verbs. I go over the past, present and future tense of each verb.  I also give the correct pronunciations and an example sentence for all of the top Korean verbs.   Please comment and  leave me some feedback.  

Are you learning Korean?  Do you know these Korean verbs?  Please comment and share your opinions with me!  I would love to help you if you have any questions about these Korean verbs :) 
Also, please check out my travel blog http://thehungrypartier.com.
Thanks! :)
Drew",2013-11-27T09:30:19Z,539,False,,,,28491,625,69,https://i.ytimg.com/vi/q-1Z5qqD9dw/sddefault.jpg
AAtwY9a0_Ow,https://www.youtube.com/watch?v=AAtwY9a0_Ow,"Around The World: 26 Countries, 1 Video","📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

I put together this video of my travels around the world.  All videos were taken from my iPhone between 2011-2013.  Much more to come soon! Hope you enjoy :)",2013-11-15T03:57:29Z,224,False,,,,17787,543,54,https://i.ytimg.com/vi/AAtwY9a0_Ow/maxresdefault.jpg
2a9W83wE4cI,https://www.youtube.com/watch?v=2a9W83wE4cI,**TALENTED people in Tel Aviv playing soccer/volleyball!,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Please check out my travel blog about local foods and nightlife! http://www.thehungrypartier.com
When I was in Tel Aviv, Israel, I saw these awesome people playing this game that is a mixture between soccer and volleyball.   I was blown away by how skillful they were!  If you visit Tel Aviv, make sure that you take a stroll on the pedestrian path along the beach.  It is beautiful",2013-10-23T11:55:34Z,69,False,,,,14513,390,89,https://i.ytimg.com/vi/2a9W83wE4cI/maxresdefault.jpg
LlGTW-hO-Fo,https://www.youtube.com/watch?v=LlGTW-hO-Fo,Getting Owned at an arcade in Tokyo,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Please check out my travel blog for more!
http://www.thehungrypartier.com

My skills vs. a Japanese person's skills at a rhythm game.  It's like Dance Dance Revolution, but with your hands.  Maybe one day I can be like him!

Tokyo Arcades are crazy.  Some of them are 10 levels high, and everyone is seriously a pro at the games.  I literally got owned by everyone inside!  But I had fun in almost all of the arcades in Tokyo, and it made my experience in Tokyo that much more awesome!",2013-09-21T06:46:01Z,132,False,,,,11752,314,32,https://i.ytimg.com/vi/LlGTW-hO-Fo/maxresdefault.jpg
Kpe54kKKiW0,https://www.youtube.com/watch?v=Kpe54kKKiW0,2 Years of EDM Fun,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

A compiled video of all the EDM shows I've been to over the past 2 years.  Every video was taken from my iPhone! Hope you enjoy!

Songs:

Escape- 3LAU & Paris & Simo
Pair of Dice- Tiesto & Allure
These are the Days- Audien ft. Ruby Prophet
Every Teardrop is a Waterfall- Coldplay (Swedish House Mafia Remix)
Thunder- W&W
Sun & Moon- Above and Beyond ft. Richard Bedford
How We Do- Hardwell & Showtek
Leaving You- Audien",2013-08-02T00:45:44Z,760,False,,,,11271,260,42,https://i.ytimg.com/vi/Kpe54kKKiW0/maxresdefault.jpg
nFd83M9d7W0,https://www.youtube.com/watch?v=nFd83M9d7W0,Learn to Speak Czech!,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

This is me, speaking Czech after learning the language for 2 months, while living in Prague!

Can you speak Czech?  Are you studying how to learn Czech?  Please comment and let me know!  

To be honest, I have forgotten some of it because now I live in Korea (and I am studying Korean), but I want to start learning Czech again because it's a fun language!  Many people think Czech is too difficult to learn, but I am telling you that i's not that hard.  Just make some local Czech friends and they can help you speak Czech!

Na Zdravi :)",2012-07-26T03:29:21Z,204,False,,,,161819,4319,1043,https://i.ytimg.com/vi/nFd83M9d7W0/sddefault.jpg
